"","informfully_id","Duration..in.seconds.","informed_consent","pol_int","pol_pos_1","pol_eff_1","pol_eff_2","pol_eff_3","pol_eff_4","pol_eff_5","iss_imp","env_int","nws_app","nws_int","env_new","env_dis","alg_pre_1","alg_pre_2","alg_pre_3","alg_pre_4","alg_pre_5","jou_pre_1","jou_pre_2","jou_pre_3","ata_pos_1","ata_pos_2","ata_pos_3","ata_pos_4","ata_pos_5","ata_pos_6","ata_pos_7","ata_pos_8","ata_pos_9","ata_pos_10","ata_pos_11","ata_pos_12","ata_neg_1","ata_neg_2","ata_neg_3","ata_neg_4","ata_neg_5","ata_neg_6","ata_neg_7","ata_neg_8","div_val_1","div_val_2","div_val_3","div_val_4","div_val_5","div_val_6","div_val_7","inf_ovr_1","inf_ovr_2","inf_ovr_3","inf_ovr_4","inf_ovr_5","inf_ovr_6","top_int_1","top_int_2","top_int_3","top_int_4","top_int_5","top_int_6","top_int_7","top_int_8","top_int_9","top_int_10","top_int_11","top_int_12","top_int_13","experimental_group_w1","personalisation","took_survey_week1","took_survey_week2","pol_eff_1_r","pol_eff","alg_pre","jou_pre","inf_ovr","ata_pos","ata_neg","div_val","experimental_group_w2"
"197","F9ydu9B87AWbo2nFy",311,1,7,5,5,7,4,6,6,7,7,2,7,8,1,7,7,6,6,6,6,4,7,6,7,5,5,6,6,7,6,6,7,7,6,1,1,4,4,4,1,1,4,7,5,7,6,7,6,6,6,6,4,7,7,6,6,7,6,6,6,6,6,6,7,6,6,6,6,1,"wed_exp",1,1,"3",5.2,6.4,5.66666666666667,6,6.16666666666667,2.5,6.28571428571429,1
"198","FaMvrZEEnb5DSXs7v",355,1,6,2,3,6,6,3,6,7,6,2,5,5,3,6,6,6,6,6,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,3,3,5,7,7,7,7,5,7,5,2,2,2,2,2,2,2,5,5,2,5,5,6,6,3,7,6,5,6,4,"thu_imp",0,0,"5",5.2,6,5,2,4.66666666666667,4.25,6.42857142857143,1
"199","FAv6NtPS7pznXhW5v",419,1,6,5,3,5,1,5,5,7,7,2,5,4,1,7,5,4,3,7,5,3,4,1,5,4,6,6,5,5,2,7,5,6,2,2,1,1,2,1,1,6,2,6,5,5,4,4,4,4,2,2,2,2,2,2,3,5,3,1,4,4,5,5,4,7,7,7,7,3,"wed_exp",0,0,"5",4.2,5.2,4,2,4.5,2,4.57142857142857,1
"200","fb7oz4TMoSfavsGj8",609,1,5,6,3,4,4,5,4,7,6,1,5,6,4,3,5,2,3,2,3,3,4,2,4,3,4,3,3,4,2,3,3,2,4,4,5,3,3,5,4,4,5,5,5,5,5,6,5,5,3,3,5,3,3,2,4,5,5,1,5,5,4,4,4,4,5,5,6,3,NA,0,0,"5",4.4,3,3.33333333333333,3.16666666666667,3.08333333333333,4.125,5.14285714285714,NA
"201","fDDpRpCgnHdjoEt9q",584,1,5,6,1,6,4,5,4,5,5,2,4,1,3,2,5,5,1,5,3,1,5,1,5,5,6,4,5,6,2,6,6,5,5,6,5,2,6,6,5,3,6,6,6,6,6,4,6,6,1,4,4,1,1,3,3,5,5,4,5,5,5,5,5,6,6,5,5,2,"wed_edi",1,1,"7",5.2,3.6,3,2.33333333333333,4.66666666666667,4.875,5.71428571428571,1
"202","fEvzn7T2NPAa6R7Eo",531,1,6,3,6,6,5,6,6,7,6,2,5,4,3,3,3,2,2,2,4,3,3,3,2,4,6,5,4,5,4,5,4,3,4,5,4,5,3,5,5,5,5,6,6,4,6,5,7,6,6,6,6,6,6,6,3,4,6,1,6,6,5,5,2,5,6,6,6,1,"thu_edi",1,0,"2",5,2.4,3.33333333333333,6,4.08333333333333,4.625,5.71428571428571,2
"203","FF35xhviMwtajMb3R",503,1,3,3,2,6,5,6,5,1,1,2,5,4,3,5,5,4,5,5,4,3,5,1,2,3,5,3,3,5,1,5,2,2,3,4,5,4,3,5,5,7,4,5,5,6,5,5,5,6,3,4,3,3,3,3,1,5,5,1,3,5,2,5,1,1,5,3,1,2,"thu_imp",1,1,"6",5.6,4.8,4,3.16666666666667,2.91666666666667,4.625,5.28571428571429,1
"204","FGyT5LEmoCyWifF8e",812,1,6,4,5,5,5,5,5,6,6,1,2,3,3,6,3,3,3,3,2,1,2,2,6,4,6,5,6,6,3,4,2,6,5,4,5,4,3,4,4,4,5,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,"wed_imp",0,0,"3",4.6,3.6,1.66666666666667,6,4.58333333333333,4.125,6.14285714285714,1
"205","fHkvbRSeXWpBu7xmn",559,1,6,2,4,5,3,3,3,7,7,1,7,3,2,5,2,5,3,2,5,2,5,3,6,4,6,5,4,5,3,6,3,5,6,4,6,5,5,6,5,2,4,6,6,6,7,6,6,6,7,1,7,5,3,5,5,5,7,5,6,7,7,6,4,5,7,6,7,2,"thu_edi",1,1,"4",3.6,3.4,4,4.66666666666667,4.66666666666667,4.625,6.14285714285714,1
"206","Fi4jChqqxTsvSJck6",5532,1,5,5,5,6,4,4,5,7,7,1,5,4,3,6,6,7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,6,7,7,5,5,1,6,1,1,1,5,6,7,7,7,6,4,6,7,4,7,6,7,6,6,5,5,4,7,6,5,5,4,6,6,6,7,1,"thu_edi",1,1,"3",4.4,6.2,6,6.16666666666667,6.91666666666667,3.125,6.14285714285714,2
"207","fJ3BumEqKTpd6F6EA",857,1,6,4,2,6,6,6,6,6,5,1,7,6,7,2,2,5,5,6,2,2,4,2,4,2,4,2,6,5,2,6,3,4,2,5,5,5,5,5,4,4,5,4,5,5,4,5,5,4,6,4,6,6,6,6,6,6,7,4,5,5,7,3,4,2,6,6,5,4,NA,0,0,"6",6,4,2.66666666666667,5.66666666666667,3.5,4.75,4.57142857142857,NA
"208","FopLN3merKq7wc9ad",1038,1,5,5,6,5,2,4,3,7,7,1,6,7,5,3,5,5,3,5,7,5,7,1,2,2,7,4,6,5,3,7,5,6,5,5,2,4,7,6,7,7,7,7,6,7,7,7,7,2,6,5,7,5,7,5,3,7,7,5,7,7,5,7,5,7,7,7,7,2,"thu_exp",0,0,"2",3.2,4.2,6.33333333333333,5.83333333333333,4.41666666666667,5.625,6.14285714285714,1
"209","frtYNZodDMncbZYzm",13785,1,4,5,6,7,5,6,6,7,6,2,6,3,3,6,7,6,5,5,4,4,4,7,6,6,5,6,7,6,7,6,7,4,5,4,4,4,6,5,4,2,5,7,7,6,7,7,7,7,5,3,6,6,2,2,6,5,7,1,6,6,6,6,1,6,5,7,7,2,"wed_exp",1,1,"2",5.2,5.8,4,4,6,4.25,6.85714285714286,1
"210","fx7QydSfcEL7gzESv",966,1,6,3,5,5,3,7,5,6,6,1,2,2,2,3,3,4,3,4,2,3,5,2,5,5,6,7,7,7,2,7,5,1,6,4,7,3,5,3,1,5,4,6,6,5,7,5,5,7,7,3,3,4,3,4,2,5,5,1,6,7,7,7,3,6,7,7,7,3,"wed_imp",1,1,"3",4.6,3.4,3.33333333333333,4,5,4,5.85714285714286,1
"211","Fxo7qBaG3mRwTqHcw",1285,1,5,3,5,3,1,3,3,6,5,2,2,1,2,5,3,5,4,4,5,3,5,5,6,5,7,6,6,7,5,5,6,5,6,4,3,2,4,2,2,3,4,6,6,6,6,5,6,5,2,2,4,2,2,2,2,6,5,5,7,7,5,7,6,5,7,5,5,1,NA,0,0,"3",2.6,4.2,4.33333333333333,2.33333333333333,5.75,3,5.71428571428571,NA
"212","fzGpx6coSNoDFfdHn",416,1,5,5,3,6,4,5,5,7,7,1,7,2,3,5,4,7,2,2,1,1,1,5,6,4,7,7,5,7,3,7,5,5,6,2,2,1,2,3,2,1,5,6,5,5,7,7,5,5,1,1,4,1,3,2,7,6,5,7,6,5,6,6,6,5,6,4,7,3,"thu_exp",1,1,"5",5,4,1,2,5.58333333333333,2.25,5.71428571428571,1
"213","g3sz8CBxcwgS8Yu3c",492,1,6,4,2,5,5,4,7,7,6,1,6,6,6,4,1,2,1,2,2,1,2,4,7,7,5,5,6,6,5,7,7,7,7,6,5,2,3,4,3,3,7,7,5,7,6,4,7,2,1,1,1,1,1,1,6,5,4,1,5,4,6,7,1,6,6,7,6,3,"thu_imp",1,1,"6",5.4,2,1.66666666666667,1,6.08333333333333,4.125,5.42857142857143,1
"214","G6PAXoiehpeRqM2Ti",514,1,6,3,2,6,6,6,6,6,6,1,7,8,4,2,5,5,4,4,2,2,2,5,6,4,6,5,5,5,3,5,3,4,5,4,4,3,2,2,2,3,4,5,5,3,4,3,4,3,2,2,3,2,2,2,5,5,6,5,5,6,6,6,6,5,6,6,5,3,"wed_exp",1,1,"6",6,4,2,2.16666666666667,4.66666666666667,3,3.85714285714286,1
"215","gCpX2qGnYrtmmRi3t",431,1,7,3,3,6,5,6,6,7,6,1,7,4,2,5,2,2,6,2,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,4,4,5,4,6,5,7,6,6,3,7,6,7,5,6,6,6,1,"thu_imp",1,1,"5",5.6,3.4,4.66666666666667,4.5,4.83333333333333,5,6,1
"216","gfSKhN4BaSMXi8Cgr",623,1,5,3,3,5,5,4,5,6,5,2,5,3,1,3,5,3,2,4,4,2,4,4,4,4,3,2,4,3,3,4,3,3,2,5,4,5,5,5,5,4,5,5,5,5,5,5,6,5,5,4,6,3,4,4,2,2,3,1,5,5,5,6,2,4,6,5,5,4,"wed_exp",1,1,"5",4.8,3.4,3.33333333333333,4.33333333333333,3.25,4.75,5.14285714285714,1
"217","ggdBFyCW6jTSKAYSJ",245,1,7,4,5,7,5,5,5,2,1,2,7,2,2,6,2,6,6,6,2,2,2,1,5,1,5,4,2,5,1,4,1,1,2,6,6,6,7,7,7,6,7,7,7,7,7,5,7,7,1,1,1,2,1,4,1,6,6,6,6,6,7,6,6,5,7,7,1,3,"thu_imp",1,1,"3",5,5.2,2,1.66666666666667,2.66666666666667,6.5,6.71428571428571,1
"218","gGRS8DrdNh4W8kJJk",416,1,2,6,5,5,3,5,5,5,6,1,1,2,1,5,3,3,4,3,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,2,5,4,3,5,5,2,4,2,4,4,5,5,1,"thu_exp",1,1,"3",4.2,3.6,5,5,2,5,4.71428571428571,1
"219","GhBxhhvyDNYzAbYcS",705,1,5,7,2,5,5,5,5,6,5,2,5,5,2,3,4,5,3,4,2,2,2,4,4,3,2,3,2,2,2,4,2,4,1,5,5,2,3,4,4,4,5,5,6,6,5,5,5,5,2,2,4,4,2,4,5,4,4,1,6,5,5,5,2,4,7,6,6,4,"wed_exp",1,1,"6",5.2,3.8,2,3,2.75,4,5.28571428571429,1
"220","gi6FKfxhTxAsNQhvw",137,1,4,6,4,4,4,4,5,5,4,1,6,6,6,4,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,5,5,5,1,"thu_exp",1,1,"4",4.2,4.2,4.33333333333333,4,4.25,4,4.42857142857143,1
"221","GifFXXDjPywod8cHH",744,1,5,5,5,5,5,5,5,6,5,1,3,3,3,5,5,5,3,3,4,4,4,2,4,3,5,5,4,5,2,5,2,3,3,5,5,5,5,5,3,5,5,6,6,6,6,6,6,6,7,3,6,7,6,6,5,6,7,3,7,7,6,5,5,6,6,6,6,2,"thu_exp",1,1,"3",4.6,4.2,4,5.83333333333333,3.58333333333333,4.75,6,1
"222","gkDqqfqeeq64aoWLH",681,1,7,3,5,6,3,5,2,7,6,1,7,1,4,5,2,2,5,5,3,2,2,5,5,2,6,5,5,5,3,5,3,4,5,6,6,6,4,6,6,5,6,6,7,3,5,6,7,5,6,5,6,6,3,3,1,6,5,2,6,5,7,6,1,2,5,5,5,4,"wed_exp",1,1,"3",3.8,3.8,2.33333333333333,4.83333333333333,4.41666666666667,5.625,5.57142857142857,1
"223","gnAKEZqxgS9tMRdon",579,1,4,6,3,6,5,2,6,6,5,2,3,1,1,4,5,3,4,3,5,4,4,2,4,1,2,3,2,2,4,4,3,4,4,5,4,4,4,5,4,4,3,5,6,4,5,4,3,4,6,7,7,3,5,4,1,2,4,3,5,5,4,4,3,4,6,6,6,4,"thu_imp",1,1,"5",4.8,3.8,4.33333333333333,5.33333333333333,2.91666666666667,4.125,4.42857142857143,1
"224","gnq477fxzs3zDnXNB",577,1,5,3,3,5,5,2,4,6,5,2,2,3,3,5,6,6,4,5,5,3,5,6,3,5,6,5,6,4,4,5,5,5,3,5,4,2,3,5,2,2,4,6,7,7,7,5,5,6,6,5,5,5,5,6,3,4,5,2,6,6,5,6,2,6,5,6,6,2,"thu_exp",1,1,"5",4.2,5.2,4.33333333333333,5.33333333333333,4.75,3.375,6.14285714285714,1
"225","gQ4vn8cuQHvMwxDhZ",563,1,5,6,5,4,4,3,4,7,6,2,2,1,4,2,3,3,2,4,4,4,7,2,4,4,4,4,5,4,3,4,3,4,3,7,4,4,4,4,5,4,4,7,6,7,7,6,7,5,4,4,5,4,4,4,5,5,6,4,5,4,6,2,3,3,6,6,6,2,"wed_edi",1,1,"3",3.6,2.8,5,4.16666666666667,3.66666666666667,4.5,6.42857142857143,1
"226","gqGJsjskpgJ2RaPon",477,1,6,5,2,6,3,2,5,6,6,1,7,6,4,4,7,4,2,7,2,1,4,3,4,2,6,5,5,5,5,6,5,4,4,5,4,1,4,2,4,2,3,7,7,6,7,7,7,6,2,2,4,2,2,2,3,6,6,2,5,5,4,6,6,6,7,7,6,4,"thu_edi",1,1,"6",4.4,4.8,2.33333333333333,2.33333333333333,4.5,3.125,6.71428571428571,4
"227","gqN2AJ9igQ4is3r5n",573,1,5,4,5,4,5,3,4,7,6,2,4,1,3,5,3,5,3,4,4,2,3,6,6,4,5,4,5,5,4,6,5,5,4,4,4,3,2,5,3,4,4,7,7,6,6,7,6,6,5,2,6,5,5,3,3,6,4,1,7,5,5,2,5,4,6,6,7,4,"wed_imp",1,1,"3",3.8,4,3,4.33333333333333,4.91666666666667,3.625,6.42857142857143,1
"228","GupWXF6XTRfM44d3P",707,1,6,4,4,6,3,3,5,6,6,2,3,2,2,5,3,5,3,3,3,3,3,5,6,4,6,6,6,6,5,5,5,5,5,5,4,4,3,3,4,3,4,6,6,6,6,7,6,6,4,3,3,5,3,4,3,7,6,1,6,7,6,6,1,5,6,6,6,3,"thu_imp",1,1,"4",4.2,3.8,3,3.66666666666667,5.33333333333333,3.75,6.14285714285714,1
"229","GwsdsocaW32E44kad",811,1,6,3,1,5,5,6,4,7,7,2,0,1,2,1,1,5,1,1,2,2,1,4,6,4,6,6,6,7,6,7,5,4,7,4,6,2,4,3,1,2,2,7,7,7,7,7,7,7,2,6,6,4,2,5,7,1,7,1,7,3,4,7,6,7,5,6,7,1,"thu_edi",1,1,"7",5.4,1.8,1.66666666666667,4.16666666666667,5.66666666666667,3,7,2
"230","GzMGHDLsRbkEnHnzW",536,1,4,3,6,3,4,4,3,7,7,1,7,4,3,2,6,4,2,4,6,3,6,6,5,4,7,4,6,6,4,7,5,4,2,4,1,3,2,6,4,3,3,7,7,7,7,7,6,1,5,1,3,4,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,3,"thu_edi",1,1,"2",3.2,3.6,5,2.66666666666667,5,3.25,6,4
"231","h3t36WzFTEopRTfAq",645,1,4,5,5,2,2,2,2,5,4,2,0,1,1,4,5,5,4,5,4,3,4,6,6,4,5,6,6,6,6,6,5,6,6,4,2,2,3,3,2,2,2,6,6,6,5,5,5,5,3,3,4,4,4,3,5,4,3,2,5,5,4,6,3,4,4,4,4,3,"wed_exp",1,1,"3",2.2,4.6,3.66666666666667,3.5,5.66666666666667,2.5,5.42857142857143,1
"232","h5MAgsP77bvNJzsJf",1159,1,7,7,1,7,6,6,6,6,6,1,6,4,3,3,3,4,1,3,4,3,5,3,5,5,6,6,5,5,5,6,5,5,5,5,2,2,5,4,3,4,5,6,6,6,6,6,6,5,2,2,6,4,2,2,6,6,5,2,5,5,6,6,4,7,5,6,6,1,"thu_imp",1,1,"7",6.4,2.8,4,3,5.08333333333333,3.75,5.85714285714286,1
"233","h6x4KmrJyGDE8Hojn",324,1,4,5,5,5,1,3,4,5,5,1,7,2,2,5,4,5,5,5,3,3,3,2,5,3,6,4,3,4,5,4,5,5,2,5,5,6,7,6,6,6,6,6,6,6,6,6,6,6,4,5,5,6,6,4,4,7,6,1,6,6,5,4,1,5,6,6,5,3,"thu_edi",1,1,"3",3.2,4.8,3,5,4,5.875,6,4
"234","H6Zcqoe9skDZnb45r",1121,1,5,7,2,6,5,5,6,6,5,1,4,2,1,2,1,2,2,1,4,2,2,6,5,3,3,3,2,3,2,4,5,2,3,6,5,5,3,5,5,5,5,7,7,7,7,7,7,6,2,1,6,2,3,1,6,7,7,1,7,7,5,5,1,5,7,7,5,3,"thu_edi",1,1,"6",5.6,1.6,2.66666666666667,2.5,3.41666666666667,4.875,6.85714285714286,4
"235","h7CQBnQzxZEgZXdNX",306,1,7,8,7,4,7,7,6,5,7,1,4,3,6,7,7,7,7,6,6,7,7,5,7,5,4,7,7,6,5,7,5,7,7,6,6,4,5,7,7,6,7,5,7,7,7,5,5,5,7,3,7,4,5,6,7,4,6,7,7,6,7,6,7,5,6,6,5,1,"wed_edi",1,1,"1",5,6.8,6.66666666666667,5.33333333333333,6,6,5.85714285714286,2
"236","h7y2stqtjWXxz4voy",265,1,5,8,5,5,3,3,4,5,5,2,5,4,2,5,4,5,3,4,4,4,4,3,5,4,5,4,5,4,4,5,4,4,2,4,4,4,5,4,3,4,3,6,6,6,6,6,6,6,6,4,6,4,5,6,3,5,5,4,5,5,5,5,4,4,6,6,5,1,"thu_exp",1,1,"3",3.6,4.2,4,5.16666666666667,4.08333333333333,3.875,6,1
"237","HAqvvFmef3LTQkY4k",849,1,5,4,2,5,2,4,4,7,7,2,7,4,4,2,2,4,1,1,2,2,2,6,6,4,6,6,7,7,6,6,5,6,6,4,4,1,4,5,3,3,4,7,7,7,7,7,7,7,5,2,5,4,5,5,5,2,4,1,7,6,5,6,2,4,6,6,7,2,"thu_exp",1,1,"6",4.2,2,2,4.33333333333333,5.91666666666667,3.5,7,1
"238","HaxwJsXtou92c8yM4",305,1,2,5,6,3,2,2,2,2,2,2,2,1,1,6,2,6,6,2,6,4,6,4,4,6,6,5,6,5,5,5,5,5,6,2,3,2,3,3,2,2,2,6,5,3,5,3,5,5,2,2,3,2,3,5,6,6,6,3,6,6,3,2,3,3,5,5,3,3,"wed_edi",1,1,"2",2.2,4.4,5.33333333333333,2.83333333333333,5.16666666666667,2.375,4.57142857142857,4
"239","hbhT5HRpK6bkSkPNp",417,1,5,4,2,5,5,7,5,6,6,2,5,4,1,1,2,1,1,5,1,1,1,5,6,4,4,5,6,5,5,6,4,4,4,5,4,4,5,4,3,5,5,7,7,7,7,5,7,6,5,5,7,5,6,4,6,5,6,4,5,5,5,5,4,6,5,6,6,3,"wed_edi",1,1,"6",5.6,2,1,5.33333333333333,4.83333333333333,4.375,6.57142857142857,4
"240","HD4LTQ5tWZb3PnbC9",729,1,5,7,5,5,4,5,6,6,5,2,7,8,4,5,4,4,3,4,4,2,3,3,3,6,5,5,6,6,3,6,3,6,3,2,3,3,4,6,2,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,7,7,7,4,5,4,6,7,6,7,7,5,5,2,"thu_imp",1,1,"3",4.6,4,3,5.16666666666667,4.58333333333333,4,6,1
"241","hDqqXA3aXpZWqfyC3",488,1,5,1,3,7,4,4,6,1,1,2,7,1,1,1,4,1,1,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,4,7,7,1,7,5,5,5,5,5,6,4,4,2,3,4,1,1,3,6,5,1,5,1,6,6,1,4,7,6,1,3,"thu_imp",1,1,"5",5.2,2.2,2.66666666666667,2.5,1,5.5,5,1
"242","HfENXDhLpxAWcdGPp",536,1,5,5,3,5,5,5,5,6,6,2,4,1,2,1,6,5,1,1,1,1,1,5,5,6,6,5,7,6,1,5,1,5,7,1,1,1,1,1,7,1,1,7,7,5,7,7,7,7,5,7,7,7,7,7,7,1,5,1,5,1,7,7,1,7,7,7,5,2,"fri_imp",1,0,"5",5,2.8,1,6.66666666666667,4.91666666666667,1.75,6.71428571428571,1
"243","HFFRYweymwCWoJKM6",528,1,5,5,6,4,3,3,4,5,3,1,5,2,1,6,6,6,5,5,4,3,4,1,7,4,7,6,5,7,4,7,5,6,5,4,3,4,4,7,4,2,5,7,5,4,7,5,5,4,5,3,6,4,2,3,4,6,6,5,5,3,5,3,3,4,6,5,4,1,"wed_imp",1,1,"2",3.2,5.6,3.66666666666667,3.83333333333333,5.33333333333333,4.125,5.28571428571429,1
"244","HHCFXDXRTe9mjW6K9",618,1,6,2,3,5,2,3,5,6,6,1,7,3,2,2,2,2,2,2,4,4,5,5,5,5,6,5,5,6,5,6,5,6,6,5,2,4,6,3,6,2,6,7,6,6,6,6,7,6,1,1,5,5,1,4,6,1,1,5,5,5,6,6,5,6,6,7,5,3,"fri_imp",1,1,"5",4,2,4.33333333333333,2.83333333333333,5.41666666666667,4.25,6.28571428571429,1
"245","hHsm62GTfDPWxRF24",395,1,6,3,3,7,6,6,6,7,6,1,7,3,2,5,5,5,5,4,5,4,6,3,6,4,4,5,4,6,4,5,4,6,5,4,4,2,4,3,2,3,4,7,6,7,7,6,5,7,2,2,2,3,1,1,5,4,4,7,7,6,6,5,6,5,7,7,6,2,"thu_exp",1,1,"5",6,4.8,5,1.83333333333333,4.66666666666667,3.25,6.42857142857143,1
"246","HHxfJN7QqQzBAXkaA",628,1,6,2,5,6,5,4,6,7,7,1,7,3,3,5,6,5,5,4,5,4,6,7,7,4,7,6,6,6,4,6,3,6,7,5,5,4,1,2,1,3,1,7,7,7,7,7,7,7,6,5,7,6,5,5,1,4,7,1,5,5,6,5,1,7,6,5,7,2,"thu_imp",1,1,"3",4.8,5,5,5.66666666666667,5.75,2.75,7,1
"247","HiKMBFi79MW8Wkowe",668,1,5,4,5,5,5,4,5,6,5,2,4,2,1,6,6,6,5,4,3,3,6,4,4,4,7,4,4,7,4,6,5,3,4,4,4,2,3,4,3,4,4,6,6,6,6,5,6,4,5,3,5,4,6,4,4,5,5,3,6,6,6,5,3,7,6,6,5,4,"wed_imp",0,0,"3",4.4,5.4,4,4.5,4.66666666666667,3.5,5.57142857142857,1
"248","HLZ5fhoYstaFpniQp",1063,1,6,6,2,6,4,7,6,7,7,2,4,4,3,7,6,6,6,7,5,3,5,7,6,5,7,6,7,6,4,6,4,5,6,5,2,4,7,6,7,5,7,7,7,7,7,6,7,6,6,1,6,4,1,2,6,7,7,6,7,7,6,6,6,7,6,7,7,4,"thu_edi",1,1,"6",5.8,6.4,4.33333333333333,3.33333333333333,5.75,5.375,6.71428571428571,4
"249","HmLmaYCBRCN4gNphn",562,1,5,5,5,5,3,4,5,5,4,2,5,1,1,6,6,6,2,6,4,3,5,5,6,4,7,6,4,6,3,6,4,6,6,4,4,2,2,3,2,2,3,5,6,6,6,6,5,5,6,3,6,4,6,6,6,6,5,2,3,5,5,2,2,6,6,6,2,3,"wed_imp",1,1,"3",4,5.2,4,5.16666666666667,5.25,2.75,5.57142857142857,1
"250","HNbfQJnQC25hbXWGz",1582,1,4,6,7,5,3,4,5,7,5,2,1,2,2,5,5,5,5,4,5,5,5,3,5,4,4,2,5,5,3,4,4,5,2,4,4,4,6,4,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,6,4,5,5,5,5,5,5,6,6,5,4,"wed_edi",1,1,"1",3.6,4.8,5,6,3.83333333333333,4.75,6,4
"251","HqPKcsEdh8Mmr8Jb6",968,1,7,4,2,6,6,6,6,6,5,1,7,1,2,5,2,5,2,3,5,2,5,3,5,6,7,5,4,6,2,7,3,5,4,4,3,2,2,2,2,2,4,7,7,7,7,7,7,2,2,2,7,3,2,2,6,6,6,1,6,6,6,6,3,7,7,7,5,1,"thu_edi",1,0,"6",6,3.4,4,3,4.75,2.625,6.28571428571429,2
"252","hRQimY8vCrqP5AbP5",364,1,2,5,6,4,1,4,5,7,7,2,0,1,1,5,4,4,4,4,4,1,5,2,4,2,2,1,2,2,2,3,2,4,1,4,6,4,5,4,4,5,4,5,5,5,5,5,5,5,4,4,4,4,4,2,3,4,6,1,5,6,4,4,1,4,6,6,6,3,"wed_imp",1,1,"2",3.2,4.2,3.33333333333333,3.66666666666667,2.25,4.5,5,1
"253","HSdcvLEn6z9v44nrT",841,1,5,4,6,5,3,3,5,7,6,2,6,3,3,3,3,5,3,3,3,4,4,3,5,5,5,4,5,5,3,5,5,4,3,6,5,3,2,5,5,3,5,6,6,6,5,5,6,5,3,2,2,2,5,5,3,5,5,1,6,6,5,7,5,5,6,6,7,2,"thu_edi",1,1,"2",3.6,3.4,3.66666666666667,3.16666666666667,4.33333333333333,4.25,5.57142857142857,1
"254","HsmX5T2zBAmqCyMmh",973,1,3,5,6,4,2,3,2,7,6,2,1,2,3,6,3,5,5,3,5,4,5,6,6,5,7,6,5,7,5,7,5,6,7,5,5,1,2,2,2,1,3,7,7,7,7,7,6,6,5,5,5,5,7,6,6,5,6,1,5,6,3,4,3,7,5,6,5,1,"thu_edi",1,1,"2",2.6,4.4,4.66666666666667,5.5,6,2.625,6.71428571428571,2
"255","HsotWv9LF2nK5z4jC",1453,1,5,8,2,5,5,3,5,6,4,1,7,3,2,7,2,7,1,2,5,2,3,2,6,2,5,2,2,5,4,5,5,5,5,2,2,5,7,6,5,5,5,7,6,7,7,5,6,2,5,1,7,5,5,6,1,6,7,1,5,7,5,4,1,5,6,5,4,4,"thu_edi",1,1,"6",4.8,3.8,3.33333333333333,4.83333333333333,4,4.625,5.71428571428571,4
"256","htSuz3EowpiM5WJRG",264,1,6,5,3,5,3,3,5,7,6,1,4,3,4,3,4,4,3,4,2,2,2,5,4,5,5,4,3,4,2,4,5,4,4,6,5,6,5,5,6,6,6,5,5,3,5,6,3,6,6,6,5,4,5,4,6,6,7,4,7,7,5,6,3,4,5,4,6,2,"thu_exp",1,0,"5",4.2,3.6,2,5,4.08333333333333,5.625,4.71428571428571,1
"257","HvwATups2zysWTqmQ",409,1,7,5,1,7,7,7,6,5,5,2,7,6,4,6,6,7,2,2,7,6,6,7,7,6,6,7,7,7,7,7,7,7,7,1,1,1,2,1,1,1,2,6,7,6,7,7,7,6,1,1,2,1,1,2,7,6,6,5,7,7,7,7,5,7,7,7,6,4,"wed_imp",1,1,"7",6.8,4.6,6.33333333333333,1.33333333333333,6.83333333333333,1.25,6.57142857142857,1
"258","hZqoAcjXQE7d7AN3S",518,1,5,3,5,5,2,3,5,7,6,1,5,4,1,5,3,4,3,3,5,3,5,2,4,2,5,4,4,4,2,4,3,3,3,5,4,5,3,5,6,4,5,7,7,7,7,7,7,6,4,3,4,3,3,3,3,5,5,5,6,6,5,5,5,5,6,6,6,2,NA,0,0,"3",3.6,3.6,4.33333333333333,3.33333333333333,3.33333333333333,4.625,6.85714285714286,NA
"259","i295gbHHW9tWiLy7y",431,1,4,3,6,3,2,5,3,7,6,2,4,4,4,2,3,4,2,2,4,3,4,2,5,4,6,2,5,5,4,4,6,4,3,3,4,3,4,4,1,2,4,6,6,6,5,6,6,4,3,3,2,4,2,2,5,5,6,4,6,6,4,4,4,4,6,6,7,4,"wed_edi",1,1,"2",3,2.6,3.66666666666667,2.66666666666667,4.16666666666667,3.125,5.57142857142857,4
